Date,Open,High,Low,Close,Adj Close,Volume
2015-09-29,66.559998,67.879997,66.330002,66.790001,62.021900,1494348
2015-09-30,67.839996,68.250000,67.190002,67.300003,62.495483,1872664
2015-10-01,68.230003,69.919998,67.809998,68.349998,63.470535,1863014
2015-10-02,69.080002,69.750000,68.050003,69.160004,64.222710,1509861
2015-10-05,70.000000,71.529999,70.000000,71.180000,66.098495,1566272
2015-10-06,71.070000,72.059998,70.849998,71.750000,66.627800,1264327
2015-10-07,72.099998,72.449997,70.949997,71.260002,66.172783,1452688
2015-10-08,71.220001,71.669998,70.750000,71.000000,65.931351,1471002
2015-10-09,71.730003,72.040001,70.470001,71.000000,65.931351,1246403
2015-10-12,70.099998,70.400002,67.110001,67.400002,62.588352,2611642
2015-10-13,66.809998,68.480003,66.330002,68.309998,63.433380,1477670
2015-10-14,67.720001,68.070000,67.099998,67.230003,62.430489,1116863
2015-10-15,67.000000,68.029999,65.980003,67.980003,63.126945,1709274
2015-10-16,68.300003,69.589996,67.320000,69.089996,64.157700,2353039
2015-10-19,68.790001,69.540001,68.629997,69.230003,64.287712,1167512
2015-10-20,69.220001,69.309998,68.300003,69.139999,64.204132,1030822
2015-10-21,69.589996,69.860001,69.010002,69.440002,64.482712,1442548
2015-10-22,70.000000,70.000000,66.610001,69.010002,64.083405,2490007
2015-10-23,70.050003,71.459999,69.639999,70.339996,65.318466,1883248
2015-10-26,70.000000,70.050003,69.120003,69.489998,64.529137,1140908
2015-10-27,69.290001,69.910004,68.570000,68.650002,63.749119,1237032
2015-10-28,68.500000,69.190002,68.080002,68.110001,63.247665,1415219
2015-10-29,68.660004,69.089996,68.089996,68.669998,63.767685,1249833
2015-10-30,69.080002,69.389999,68.139999,69.110001,64.176270,1289684
2015-11-02,68.620003,69.959999,68.510002,69.550003,64.584869,842635
2015-11-03,69.430000,69.519997,67.620003,67.790001,62.950497,1321454
2015-11-04,68.040001,68.720001,67.459999,67.870003,63.024796,1028013
2015-11-05,67.959999,68.410004,67.580002,67.739998,62.904076,1152707
2015-11-06,68.029999,70.599998,67.750000,70.540001,65.504189,2152972
2015-11-09,70.500000,70.989998,69.389999,69.419998,64.464134,910716
2015-11-10,69.639999,70.139999,68.820000,69.750000,64.770584,904067
2015-11-11,69.970001,70.739998,69.970001,70.430000,65.402031,779767
2015-11-12,69.970001,70.900002,67.809998,68.000000,63.145504,2214463
2015-11-13,67.949997,68.089996,65.699997,66.309998,61.576157,1529021
2015-11-16,66.000000,66.709999,65.480003,66.349998,61.613304,1442128
2015-11-17,67.000000,68.320000,66.970001,68.220001,63.349812,2010814
2015-11-18,67.739998,68.059998,67.500000,67.570000,62.746212,1033927
2015-11-19,68.040001,68.349998,66.629997,66.870003,62.096191,1073909
2015-11-20,66.940002,67.559998,66.870003,67.230003,62.430489,1257741
2015-11-23,67.500000,68.220001,67.040001,68.000000,63.145504,1101304
2015-11-24,67.680000,67.709999,66.550003,67.300003,62.495483,1523086
2015-11-25,67.330002,68.720001,67.070000,68.040001,63.182659,1202740
2015-11-26,67.800003,69.000000,67.800003,68.860001,63.944111,707306
2015-11-27,68.699997,69.330002,68.169998,68.889999,63.971973,736274
2015-11-30,68.750000,69.959999,68.699997,69.879997,64.891296,1014322
2015-12-01,68.500000,68.760002,67.849998,68.169998,63.303379,2403183
2015-12-02,68.500000,68.720001,67.889999,68.000000,63.145504,1178131
2015-12-03,67.879997,68.410004,64.720001,65.849998,61.149006,2980978
2015-12-04,65.559998,65.559998,63.889999,64.980003,60.341114,1751410
2015-12-07,65.370003,66.209999,65.010002,65.150002,60.498974,1136681
2015-12-08,65.360001,65.360001,63.889999,64.349998,59.756084,1046402
2015-12-09,64.360001,64.559998,62.669998,62.669998,58.196022,1338640
2015-12-10,62.630001,63.540001,62.119999,63.169998,58.660328,1120907
2015-12-11,63.119999,63.150002,61.599998,61.980000,57.555279,1469935
2015-12-14,62.490002,63.180000,60.889999,60.889999,56.543091,1586019
2015-12-15,61.389999,63.320000,61.310001,63.320000,58.799614,1843907
2015-12-16,63.320000,64.830002,62.660000,64.300003,59.709660,1486628
2015-12-17,66.070000,66.070000,64.389999,64.570000,59.960377,1651065
2015-12-18,64.379997,64.379997,63.169998,63.490002,58.957485,1871782
2015-12-21,63.020000,64.129997,62.590000,62.590000,58.676239,1132566
2015-12-22,63.009998,63.240002,61.919998,62.279999,58.385628,645747
2015-12-23,62.750000,63.279999,62.650002,62.930000,58.994980,700792
2015-12-24,63.000000,63.169998,62.310001,62.959999,59.023102,113947
2015-12-28,62.910000,63.099998,62.330002,62.599998,58.685616,299979
2015-12-29,62.860001,63.840000,62.860001,63.790001,59.801205,586669
2015-12-30,63.580002,64.000000,63.259998,63.750000,59.763710,632108
2016-01-04,63.349998,63.619999,61.720001,62.270000,58.376255,1440784
2016-01-05,62.889999,63.150002,60.849998,61.939999,58.066883,1422022
2016-01-06,62.090000,62.200001,60.169998,61.500000,57.654400,1506254
2016-01-07,60.000000,60.770000,59.610001,60.299999,56.529430,1632825
2016-01-08,60.310001,61.110001,59.590000,59.610001,55.882584,1624822
2016-01-11,58.689999,59.639999,58.520000,58.610001,54.945110,1415103
2016-01-12,58.799999,60.020000,58.400002,59.330002,55.620090,1120034
2016-01-13,59.980000,60.360001,59.560001,59.619999,55.891953,1091176
2016-01-14,59.000000,59.130001,57.349998,57.959999,54.335754,1523258
2016-01-15,57.200001,57.380001,54.330002,55.380001,51.917080,2940836
2016-01-18,55.139999,55.810001,54.689999,55.290001,51.832710,1448512
2016-01-19,56.459999,56.630001,55.750000,56.230000,52.713928,1112012
2016-01-20,55.009998,55.200001,54.000000,54.330002,50.932743,1727186
2016-01-21,54.930000,56.369999,54.669998,56.330002,52.807678,2367410
2016-01-22,58.000000,59.400002,57.680000,58.639999,54.973232,1983054
2016-01-25,59.220001,59.630001,58.400002,59.259998,55.554462,1201579
2016-01-26,58.279999,59.240002,58.040001,58.939999,55.254475,1194378
2016-01-27,58.900002,59.209999,57.500000,58.000000,54.373253,1397960
2016-01-28,57.869999,58.470001,56.790001,57.349998,53.763897,1141840
2016-01-29,58.200001,59.660000,57.689999,59.660000,55.929459,1244301
2016-02-01,59.650002,59.689999,57.730000,58.299999,54.654491,1346701
2016-02-02,58.200001,58.200001,55.349998,55.840000,52.348320,1560783
2016-02-03,55.939999,56.230000,54.560001,55.209999,51.757710,2031216
2016-02-04,56.009998,56.080002,54.000000,54.750000,51.326477,1686913
2016-02-05,54.790001,55.540001,54.160000,54.310001,50.913994,1919484
2016-02-08,53.950001,54.299999,50.110001,51.139999,47.942211,3260867
2016-02-09,50.930000,51.599998,50.150002,51.040001,47.848461,2422836
2016-02-10,51.500000,52.240002,50.799999,51.099998,47.904709,1668943
2016-02-11,50.459999,50.459999,48.865002,49.145000,46.071957,2173498
2016-02-12,49.445000,50.509998,49.290001,50.509998,47.351604,2172010
2016-02-15,51.470001,52.529999,51.189999,52.160000,48.898426,1141687
2016-02-16,52.750000,52.750000,51.790001,52.299999,49.029675,1279791
2016-02-17,52.240002,53.720001,52.000000,53.630001,50.276512,1424167
2016-02-18,54.119999,54.740002,53.610001,54.500000,51.092110,1477174
2016-02-19,54.369999,54.630001,53.360001,53.950001,50.576500,1089797
2016-02-22,54.290001,55.259998,54.290001,54.950001,51.513973,859422
2016-02-23,54.639999,55.900002,54.450001,55.400002,51.935833,1250211
2016-02-24,55.470001,55.930000,54.500000,54.759998,51.335850,1416665
2016-02-25,54.500000,54.750000,51.840000,54.130001,50.745247,2537832
2016-02-26,54.750000,56.959999,54.580002,56.040001,52.535812,1522255
2016-02-29,55.549999,57.310001,55.189999,57.310001,53.726402,1296976
2016-03-01,57.250000,58.990002,56.860001,58.990002,55.301353,1189889
2016-03-02,59.130001,59.320000,57.990002,58.330002,54.682617,1250673
2016-03-03,58.209999,58.700001,57.919998,58.250000,54.607620,820031
2016-03-04,58.480000,58.939999,58.000000,58.799999,55.123226,1116553
2016-03-07,58.740002,58.950001,58.349998,58.849998,55.170101,815211
2016-03-08,58.540001,59.580002,58.000000,59.000000,55.310726,1148499
2016-03-09,59.110001,59.689999,58.770000,59.110001,55.413845,729426
2016-03-10,59.290001,61.549999,57.310001,57.310001,53.726402,1979095
2016-03-11,58.299999,59.369999,57.970001,59.230000,55.526340,1373841
2016-03-14,55.799999,57.279999,54.540001,55.520000,52.048332,3983350
2016-03-15,55.200001,57.619999,55.060001,57.590000,53.988895,2419300
2016-03-16,57.779999,59.150002,57.360001,59.150002,55.451344,2051008
2016-03-17,59.340000,59.400002,57.439999,58.740002,55.066986,1849680
2016-03-18,58.980000,61.080002,58.880001,60.849998,57.045040,4062420
2016-03-21,60.480000,61.270000,60.200001,60.790001,56.988792,1501051
2016-03-22,60.310001,61.959999,59.820000,61.849998,57.982506,1697723
2016-03-23,61.939999,62.619999,61.160000,61.709999,57.851265,1116755
2016-03-24,61.200001,61.410000,60.150002,61.060001,57.241917,1146018
2016-03-29,60.970001,61.939999,60.900002,61.880001,58.010635,1013412
2016-03-30,62.000000,62.520000,61.110001,62.119999,58.235626,985312
2016-03-31,61.639999,62.119999,61.200001,61.480000,57.635647,1349267
2016-04-01,60.570000,60.900002,57.889999,59.220001,55.516968,2025616
2016-04-04,59.009998,60.549999,58.650002,60.410000,56.632557,951424
2016-04-05,59.520000,59.570000,58.759998,58.910000,55.226345,1185451
2016-04-06,58.919998,58.939999,58.299999,58.680000,55.010731,857262
2016-04-07,58.689999,59.049999,57.650002,57.880001,54.260757,969013
2016-04-08,58.130001,59.160000,58.009998,58.939999,55.254475,900629
2016-04-11,59.020000,59.700001,58.560001,59.060001,55.366974,775682
2016-04-12,59.310001,59.369999,58.290001,59.029999,55.338848,809145
2016-04-13,59.639999,60.980000,59.599998,60.980000,57.166908,1110340
2016-04-14,61.049999,61.290001,60.740002,61.040001,57.223164,809211
2016-04-15,60.779999,61.049999,60.360001,60.360001,56.585682,1079112
2016-04-18,59.799999,61.230000,59.630001,60.980000,57.166908,780870
2016-04-19,61.009998,61.709999,61.000000,61.330002,57.495029,776952
2016-04-20,61.000000,61.790001,60.889999,61.759998,57.898140,815571
2016-04-21,62.000000,62.689999,61.500000,62.680000,58.760616,947596
2016-04-22,61.799999,61.910000,60.480000,60.790001,56.988792,1493548
2016-04-25,61.759998,62.610001,61.450001,62.349998,58.451244,1212123
2016-04-26,63.099998,63.639999,62.849998,62.939999,59.004353,1198065
2016-04-27,63.400002,63.400002,62.980000,63.230000,59.276222,935824
2016-04-28,63.009998,63.009998,61.810001,62.310001,58.413754,1149459
2016-04-29,61.689999,61.910000,60.139999,60.169998,56.407566,1104646
2016-05-02,60.410000,60.830002,60.049999,60.290001,56.520058,545744
2016-05-03,60.200001,60.200001,58.430000,58.709999,55.038860,1081926
2016-05-04,58.590000,59.279999,58.259998,58.459999,54.804489,813581
2016-05-05,58.540001,58.680000,57.810001,58.419998,54.766987,558216
2016-05-06,58.360001,58.509998,57.560001,58.330002,54.682617,747266
2016-05-09,58.849998,59.410000,58.400002,58.680000,55.010731,536137
2016-05-10,59.299999,60.119999,59.200001,59.419998,55.704460,641194
2016-05-11,59.480000,59.980000,59.119999,59.860001,56.116943,691685
2016-05-12,59.810001,60.320000,58.950001,59.200001,55.498219,645769
2016-05-13,58.720001,59.549999,58.330002,59.549999,55.826328,693426
2016-05-16,59.310001,59.660000,58.930000,59.660000,55.929459,384813
2016-05-17,60.000000,60.240002,59.040001,59.340000,55.629463,843226
2016-05-18,59.009998,59.209999,58.270000,59.160000,55.460720,807925
2016-05-19,58.779999,58.910000,58.020000,58.570000,54.907612,1009469
2016-05-20,58.959999,59.980000,58.820000,59.980000,56.229443,1205950
2016-05-23,59.270000,59.959999,58.939999,59.869999,56.865826,1285903
2016-05-24,59.549999,61.810001,59.430000,61.529999,58.442528,1388082
2016-05-25,61.900002,62.470001,61.560001,62.459999,59.325863,1057756
2016-05-26,62.490002,62.980000,62.230000,62.840000,59.686798,894401
2016-05-27,62.830002,62.959999,62.450001,62.959999,59.800774,673218
2016-05-30,62.849998,63.560001,62.529999,63.360001,60.180706,464730
2016-05-31,63.290001,63.400002,62.790001,63.000000,59.838768,977926
2016-06-01,63.000000,63.349998,62.070000,62.340000,59.211887,990880
2016-06-02,62.299999,62.860001,61.900002,62.730000,59.582314,904256
2016-06-03,62.990002,63.200001,61.160000,61.740002,58.641994,1114666
2016-06-06,61.730000,62.020000,61.410000,61.410000,58.328552,503413
2016-06-07,61.730000,62.130001,61.500000,61.500000,58.414032,836073
2016-06-08,61.220001,61.450001,60.910000,61.349998,58.271561,939431
2016-06-09,61.119999,61.230000,60.389999,61.000000,57.939125,860170
2016-06-10,60.830002,61.029999,60.169998,60.680000,57.635181,1385683
2016-06-13,59.570000,59.779999,58.619999,58.619999,55.678547,1634715
2016-06-14,57.810001,58.099998,57.020000,57.020000,54.158833,1381591
2016-06-15,57.720001,58.459999,56.020000,57.500000,54.614746,2625655
2016-06-16,56.830002,57.419998,56.279999,56.900002,54.044861,2072392
2016-06-17,57.419998,57.590000,56.669998,56.930000,54.073353,2033542
2016-06-20,58.090000,59.259998,57.950001,59.250000,56.276936,979818
2016-06-21,59.299999,60.650002,58.990002,60.419998,57.388229,1126457
2016-06-22,60.889999,61.459999,60.580002,61.029999,57.967617,1009103
2016-06-23,61.520000,63.000000,61.290001,62.189999,59.069412,1138236
2016-06-24,54.590000,59.990002,53.000000,58.279999,55.355610,3755641
2016-06-27,57.310001,58.250000,55.619999,56.020000,53.209011,1844192
2016-06-28,56.970001,58.310001,56.680000,57.820000,54.918694,1514127
2016-06-29,58.560001,59.490002,58.160000,59.299999,56.324429,1077203
2016-06-30,59.189999,61.150002,58.889999,60.919998,57.863140,1699656
2016-07-01,61.279999,61.580002,59.900002,61.070000,58.005615,1144306
2016-07-04,61.330002,61.389999,59.869999,60.150002,57.131783,557046
2016-07-05,59.849998,60.020000,58.400002,58.639999,55.697544,1029580
2016-07-06,58.139999,58.680000,56.990002,57.470001,54.586258,1350455
2016-07-07,57.799999,59.389999,57.669998,58.869999,55.916004,985036
2016-07-08,58.619999,60.060001,58.459999,59.860001,56.856327,785973
2016-07-11,60.450001,61.689999,60.180000,61.590000,58.499519,672032
2016-07-12,61.660000,62.660000,61.540001,62.209999,59.088406,827719
2016-07-13,61.930000,62.290001,61.540001,61.939999,58.831955,967727
2016-07-14,62.299999,63.230000,62.139999,63.070000,59.905258,1003623
2016-07-15,62.919998,63.299999,62.470001,62.599998,59.458839,758892
2016-07-18,62.759998,63.250000,61.959999,62.200001,59.078911,726699
2016-07-19,61.980000,62.509998,61.500000,61.750000,58.651493,915297
2016-07-20,62.150002,62.450001,61.650002,61.959999,58.850948,766783
2016-07-21,61.639999,61.900002,61.139999,61.540001,58.452030,783989
2016-07-22,61.540001,61.540001,60.610001,60.849998,57.796650,816097
2016-07-25,60.750000,61.590000,60.610001,61.410000,58.328552,770903
2016-07-26,61.259998,62.869999,61.150002,62.790001,59.639305,883185
2016-07-27,62.880001,64.610001,62.880001,63.660000,60.465649,980796
2016-07-28,63.430000,64.459999,63.259998,64.250000,61.026043,1048644
2016-07-29,63.900002,63.900002,60.290001,60.799999,57.749161,2263642
2016-08-01,61.160000,62.169998,61.000000,62.029999,58.917439,1260922
2016-08-02,61.950001,62.250000,61.009998,61.220001,58.148087,1106566
2016-08-03,61.310001,61.450001,60.580002,60.750000,57.701668,754194
2016-08-04,61.240002,61.500000,60.099998,60.360001,57.331242,913387
2016-08-05,60.500000,61.020000,59.910000,60.509998,57.473709,1263049
2016-08-08,60.750000,61.340000,60.549999,60.919998,57.863140,846769
2016-08-09,60.919998,61.790001,60.869999,61.680000,58.585007,742004
2016-08-10,61.700001,61.880001,61.340000,61.750000,58.651493,475153
2016-08-11,61.919998,62.520000,61.450001,62.520000,59.382854,459186
2016-08-12,62.299999,62.779999,62.299999,62.529999,59.392353,447756
2016-08-15,62.570000,62.990002,62.330002,62.549999,59.411350,304869
2016-08-16,62.369999,62.439999,61.389999,61.389999,58.309555,570886
2016-08-17,61.560001,61.689999,61.049999,61.310001,58.233570,489813
2016-08-18,61.500000,61.779999,61.290001,61.720001,58.623001,401391
2016-08-19,61.689999,61.709999,61.000000,61.400002,58.319057,532370
2016-08-22,61.400002,61.799999,60.660000,61.000000,57.939125,595176
2016-08-23,61.119999,62.150002,61.119999,61.849998,58.746471,587328
2016-08-24,61.480000,62.910000,61.189999,62.810001,59.658302,767416
2016-08-25,62.369999,62.509998,61.610001,61.910000,58.803463,511856
2016-08-26,61.720001,62.509998,61.509998,62.270000,59.145397,859466
2016-08-29,61.959999,62.349998,61.650002,62.230000,59.107403,303588
2016-08-30,62.459999,62.970001,62.369999,62.639999,59.496830,626834
2016-08-31,62.639999,63.080002,62.419998,62.680000,59.534824,875659
2016-09-01,62.820000,63.590000,62.630001,62.810001,59.658302,868513
2016-09-02,63.150002,64.180000,62.959999,64.059998,60.845577,692810
2016-09-05,64.150002,64.650002,63.869999,64.599998,61.358482,610329
2016-09-06,64.660004,65.010002,64.419998,64.610001,61.367981,696757
2016-09-07,64.919998,65.220001,64.180000,64.510002,61.272999,692772
2016-09-08,64.599998,65.070000,63.790001,64.629997,61.386978,826193
2016-09-09,64.540001,64.910004,64.430000,64.690002,61.443970,856419
2016-09-12,63.980000,64.129997,63.169998,63.790001,60.589127,965303
2016-09-13,64.080002,64.489998,63.869999,63.869999,60.665112,794475
2016-09-14,64.190002,64.279999,63.570000,63.779999,60.579628,1278189
2016-09-15,63.700001,63.990002,63.090000,63.389999,60.209198,1214131
2016-09-16,63.189999,63.750000,62.599998,63.040001,59.876762,2403006
2016-09-19,63.490002,64.150002,63.439999,64.010002,60.798092,644434
2016-09-20,63.900002,64.199997,63.580002,63.650002,60.456158,679110
2016-09-21,64.330002,64.599998,64.110001,64.320000,61.092533,686437
2016-09-22,64.589996,66.199997,64.580002,65.599998,62.308300,997710
2016-09-23,65.419998,65.550003,65.019997,65.040001,61.776402,758428
2016-09-26,64.739998,64.790001,63.389999,63.389999,60.209198,905537
2016-09-27,63.759998,63.880001,62.470001,63.099998,59.933746,847869
2016-09-28,63.349998,64.250000,63.349998,63.830002,60.627121,461032
2016-09-29,64.339996,64.730003,63.599998,63.740002,60.541637,607941
2016-09-30,63.040001,64.220001,62.480000,64.000000,60.788586,1109899
2016-10-03,63.950001,64.449997,63.740002,64.419998,61.187511,801255
2016-10-04,64.500000,66.650002,64.330002,66.480003,63.144154,1279611
2016-10-05,65.769997,66.190002,65.500000,65.900002,62.593250,933296
2016-10-06,65.900002,66.730003,65.860001,66.500000,63.163143,913536
2016-10-07,66.410004,66.410004,65.349998,65.699997,62.403282,890553
2016-10-10,65.940002,66.150002,65.220001,65.690002,62.393787,998227
2016-10-11,65.400002,65.400002,63.810001,63.830002,60.627121,965609
2016-10-12,63.830002,63.930000,63.099998,63.220001,60.047729,883997
2016-10-13,62.980000,62.980000,61.340000,62.150002,59.031425,1286014
2016-10-14,62.290001,62.889999,62.220001,62.740002,59.591816,869332
2016-10-17,62.619999,63.279999,62.430000,62.970001,59.810276,651170
2016-10-18,63.470001,63.860001,63.270000,63.400002,60.218700,758159
2016-10-19,63.610001,64.699997,63.500000,64.680000,61.434467,899007
2016-10-20,64.790001,64.970001,64.010002,64.570000,61.329987,916044
2016-10-21,64.820000,64.919998,63.790001,64.379997,61.149521,1075573
2016-10-24,64.430000,65.139999,64.040001,64.070000,60.855076,739856
2016-10-25,62.500000,62.869999,61.779999,62.750000,59.601311,1355103
2016-10-26,62.090000,63.299999,62.049999,63.299999,60.123714,1080996
2016-10-27,63.189999,63.869999,62.939999,63.700001,60.503643,1343919
2016-10-28,63.410000,63.500000,63.020000,63.150002,59.981243,1139464
2016-10-31,62.860001,63.150002,62.220001,62.630001,59.487335,994256
2016-11-01,63.000000,63.139999,61.970001,62.189999,59.069412,773184
2016-11-02,61.939999,61.939999,60.889999,60.980000,57.920124,836689
2016-11-03,60.889999,61.040001,60.279999,60.279999,57.255253,922469
2016-11-04,60.200001,60.259998,59.459999,60.060001,57.046295,834787
2016-11-07,60.680000,61.430000,60.639999,61.410000,58.328552,804935
2016-11-08,61.419998,61.880001,61.119999,61.520000,58.433029,778775
2016-11-09,59.590000,62.560001,59.419998,62.520000,59.382854,1525367
2016-11-10,62.799999,64.550003,62.709999,63.810001,60.608124,1292996
2016-11-11,63.889999,64.349998,62.630001,62.840000,59.686798,708175
2016-11-14,63.490002,64.139999,62.790001,63.099998,59.933746,1424354
2016-11-15,63.360001,63.560001,61.880001,62.580002,59.439842,993244
2016-11-16,62.849998,63.049999,61.740002,61.880001,58.774971,743708
2016-11-17,61.840000,62.200001,61.450001,62.160000,59.040916,1076680
2016-11-18,62.540001,62.820000,62.090000,62.459999,59.325863,1097709
2016-11-21,62.689999,64.019997,62.230000,63.849998,60.646114,991389
2016-11-22,64.410004,65.029999,64.230003,64.260002,61.035549,1052441
2016-11-23,62.900002,64.150002,62.810001,64.019997,60.807583,1431023
2016-11-24,64.300003,64.500000,63.799999,63.869999,60.665112,556764
2016-11-25,64.040001,64.190002,63.509998,63.779999,60.579628,496766
2016-11-28,63.779999,63.900002,63.000000,63.299999,60.123714,657012
2016-11-29,63.250000,64.139999,63.180000,64.099998,60.883568,1115606
2016-11-30,64.000000,65.080002,64.000000,64.769997,61.519947,1176735
2016-12-01,64.580002,65.199997,64.250000,65.199997,61.928375,1145393
2016-12-02,64.809998,65.209999,64.230003,64.910004,61.652927,1145647
2016-12-05,64.849998,66.489998,64.849998,65.480003,62.194328,1071087
2016-12-06,65.599998,66.180000,64.900002,66.099998,62.783218,1086521
2016-12-07,66.599998,66.949997,65.900002,66.580002,63.239132,991317
2016-12-08,66.769997,67.120003,65.809998,66.470001,63.134647,1412016
2016-12-09,66.449997,66.559998,65.949997,66.540001,63.201141,751165
2016-12-12,66.559998,67.440002,66.550003,67.089996,63.723534,1009983
2016-12-13,67.050003,67.800003,66.970001,67.510002,64.122467,918224
2016-12-14,67.449997,67.599998,66.830002,67.389999,64.008492,776403
2016-12-15,67.550003,69.040001,67.510002,68.849998,65.395226,1468133
2016-12-16,68.800003,69.889999,68.400002,68.610001,65.167267,2251516
2016-12-19,68.110001,68.680000,67.419998,67.809998,65.061722,964171
2016-12-20,67.949997,68.190002,67.580002,68.010002,65.253624,737667
2016-12-21,67.720001,68.489998,67.669998,68.059998,65.301598,503548
2016-12-22,68.000000,68.430000,67.800003,68.070000,65.311180,507935
2016-12-23,68.050003,68.330002,67.760002,67.980003,65.224846,357338
2016-12-27,67.900002,68.269997,67.900002,68.000000,65.244019,332254
2016-12-28,67.900002,68.419998,67.900002,68.279999,65.512680,500902
2016-12-29,67.980003,68.230003,67.889999,68.150002,65.387947,474215
2016-12-30,68.139999,68.430000,67.430000,68.419998,65.647003,703309
2017-01-02,68.349998,69.080002,68.320000,68.529999,65.752548,385610
2017-01-03,68.739998,68.970001,68.120003,68.699997,65.915657,738562
2017-01-04,68.820000,68.839996,68.040001,68.510002,65.733360,730113
2017-01-05,67.839996,68.320000,66.980003,67.760002,65.013756,1074963
2017-01-06,67.699997,67.820000,66.989998,67.699997,64.956184,965853
2017-01-09,67.800003,67.800003,67.019997,67.610001,64.869827,595635
2017-01-10,67.599998,67.800003,67.180000,67.330002,64.601181,687405
2017-01-11,67.339996,67.989998,67.059998,67.629997,64.889023,459317
2017-01-12,67.599998,67.839996,67.139999,67.209999,64.486046,641895
2017-01-13,67.349998,67.660004,67.190002,67.650002,64.908211,865429
2017-01-16,67.150002,67.599998,67.150002,67.199997,64.476440,461082
2017-01-17,67.169998,67.440002,66.820000,67.120003,64.399696,715459
2017-01-18,67.190002,67.410004,66.750000,67.269997,64.543602,794315
2017-01-19,67.750000,69.870003,63.439999,63.619999,61.041542,7026452
2017-01-20,64.449997,64.800003,63.369999,64.449997,61.837902,3801326
2017-01-23,64.459999,65.580002,63.880001,65.529999,62.874130,1744086
2017-01-24,65.800003,65.809998,64.699997,64.900002,62.269669,1169888
2017-01-25,65.139999,65.620003,64.870003,64.919998,62.288853,1414145
2017-01-26,64.900002,64.900002,64.029999,64.480003,61.866692,1212088
2017-01-27,63.830002,64.150002,63.070000,63.630001,61.051144,1217523
2017-01-30,63.490002,63.750000,62.709999,62.810001,60.264374,1117251
2017-01-31,62.900002,63.360001,62.700001,62.700001,60.158829,1407253
2017-02-01,61.770000,62.849998,61.509998,62.730000,60.187611,1266666
2017-02-02,62.509998,63.419998,62.220001,63.139999,60.580997,1004994
2017-02-03,63.200001,63.950001,62.970001,63.509998,60.936001,872648
2017-02-06,63.450001,63.740002,62.980000,63.049999,60.494644,915590
2017-02-07,63.000000,63.459999,62.980000,63.340000,60.772892,1333971
2017-02-08,63.349998,63.570000,63.150002,63.470001,60.897625,1319058
2017-02-09,63.549999,63.880001,63.450001,63.680000,61.099113,1015022
2017-02-10,64.000000,64.099998,63.560001,63.880001,61.291008,758567
2017-02-13,63.930000,64.529999,63.869999,64.320000,61.713173,1060673
2017-02-14,64.300003,64.629997,63.980000,64.199997,61.598038,783007
2017-02-15,64.849998,66.180000,64.849998,66.050003,63.373058,1594969
2017-02-16,65.459999,65.459999,64.540001,64.900002,62.269669,1619262
2017-02-17,64.699997,64.949997,64.040001,64.379997,61.770741,1122735
2017-02-20,64.510002,65.320000,64.510002,65.239998,62.595882,521454
2017-02-21,65.199997,65.489998,65.010002,65.169998,62.528721,734309
2017-02-22,65.099998,65.309998,64.599998,64.730003,62.106560,853940
2017-02-23,64.779999,67.550003,64.779999,65.989998,63.315491,1253238
2017-02-24,66.010002,66.349998,65.110001,65.500000,62.845352,1312936
